8     2   4  75  0.0  2   0.9500
0     2   4  75  2.0  2   0.6500
10    2   4  75  2.0  2   1.1000
12    2   4  75  2.0  2   1.7500
14    2   4  75  2.0  2   2.7000
16    2   4  75  2.0  2   6.2500
18    2   4  75  2.0  2   7.2000
2     2   4  75  2.0  2   3.9500
20    2   4  75  2.0  2   8.3000
24    2   4  75  2.0  2        NA
4     2   4  75  2.0  2   3.6500
6     2   4  75  2.0  2   1.8000
8     2   4  75  2.0  2   1.4500
0     2   4  75  3.0  2   0.1000
10    2   4  75  3.0  2   1.0500
12    2   4  75  3.0  2   2.2000
14    2   4  75  3.0  2   3.3000
16    2   4  75  3.0  2   7.2000
18    2   4  75  3.0  2   7.2100
2     2   4  75  3.0  2   1.7500
20    2   4  75  3.0  2   8.3500
24    2   4  75  3.0  2        NA
4     2   4  75  3.0  2   1.6000
6     2   4  75  3.0  2   0.6000
8     2   4  75  3.0  2   1.2000
0     2   4  75  6.0  2   0.1000
10    2   4  75  6.0  2   3.6000
12    2   4  75  6.0  2   4.2000
14    2   4  75  6.0  2   7.5500
16    2   4  75  6.0  2   6.7000
18    2   4  75  6.0  2   8.3000
2     2   4  75  6.0  2   0.0500
20    2   4  75  6.0  2   8.3000
24    2   4  75  6.0  2        NA
4     2   4  75  6.0  2   0.4500
6     2   4  75  6.0  2   0.5500
8     2   4  75  6.0  2   1.7500
0     2   4  75  7.5  2   0.6500
10    2   4  75  7.5  2   4.7500
12    2   4  75  7.5  2   5.0000
14    2   4  75  7.5  2   7.4000
16    2   4  75  7.5  2   7.6500
18    2   4  75  7.5  2   7.8100
2     2   4  75  7.5  2   0.0000
20    2   4  75  7.5  2   8.1500
24    2   4  75  7.5  2        NA
4     2   4  75  7.5  2   0.2000
6     2   4  75  7.5  2   0.9500
8     2   4  75  7.5  2   1.7500
0    17   4  75  0.0  2   5.7000
10   17   4  75  0.0  2   0.3000
12   17   4  75  0.0  2   0.6000
14   17   4  75  0.0  2   0.9000
16   17   4  75  0.0  2   2.0000
18   17   4  75  0.0  2   4.1000
2    17   4  75  0.0  2   3.3000
20   17   4  75  0.0  2   7.5000
22   17   4  75  0.0  2   8.5000
24   17   4  75  0.0  2        NA
4    17   4  75  0.0  2   1.9000
6    17   4  75  0.0  2   1.3000
8    17   4  75  0.0  2   1.1000
0    17   4  75  2.0  2   1.2000
10   17   4  75  2.0  2   0.3000
12   17   4  75  2.0  2   0.5000
14   17   4  75  2.0  2   0.9000
16   17   4  75  2.0  2   2.8000
18   17   4  75  2.0  2   5.1000
2    17   4  75  2.0  2   1.4000
20   17   4  75  2.0  2   6.6000
22   17   4  75  2.0  2   8.6000
24   17   4  75  2.0  2        NA
4    17   4  75  2.0  2   1.3000
6    17   4  75  2.0  2   1.4000
8    17   4  75  2.0  2   0.3500
0    17   4  75  3.0  2   0.1000
10   17   4  75  3.0  2   0.4000
12   17   4  75  3.0  2   0.9000
14   17   4  75  3.0  2   1.1000
16   17   4  75  3.0  2        NA
18   17   4  75  3.0  2   5.4000
2    17   4  75  3.0  2   0.4500
20   17   4  75  3.0  2   7.7000
22   17   4  75  3.0  2   8.9000
24   17   4  75  3.0  2        NA
4    17   4  75  3.0  2   0.3000
6    17   4  75  3.0  2   0.2500
8    17   4  75  3.0  2   0.2000
0    17   4  75  6.0  2   0.1000
10   17   4  75  6.0  2   1.6000
12   17   4  75  6.0  2   3.9000
14   17   4  75  6.0  2   3.7000
16   17   4  75  6.0  2   4.1000
18   17   4  75  6.0  2   6.5000
2    17   4  75  6.0  2   0.0000
20   17   4  75  6.0  2   8.0000
22   17   4  75  6.0  2   9.9000
24   17   4  75  6.0  2        NA
4    17   4  75  6.0  2   0.2000
6    17   4  75  6.0  2   0.9000
8    17   4  75  6.0  2   0.7000
0    17   4  75  7.5  2   0.1000
10   17   4  75  7.5  2   2.9000
12   17   4  75  7.5  2   5.1000
14   17   4  75  7.5  2   5.7000
16   17   4  75  7.5  2   5.0000
18   17   4  75  7.5  2   7.3000
2    17   4  75  7.5  2   0.0000
20   17   4  75  7.5  2   8.3000
22   17   4  75  7.5  2   9.5000
24   17   4  75  7.5  2        NA
4    17   4  75  7.5  2   0.0000
6    17   4  75  7.5  2   0.8000
8    17   4  75  7.5  2   0.7000
0    30   4  75  0.0  2   6.2400
10   30   4  75  0.0  2   0.3000
12   30   4  75  0.0  2   0.9300
14   30   4  75  0.0  2   1.7800
16   30   4  75  0.0  2   3.4600
18   30   4  75  0.0  2   6.1800
2    30   4  75  0.0  2   2.5200
20   30   4  75  0.0  2   7.5800
22   30   4  75  0.0  2   8.8000
24   30   4  75  0.0  2   9.4300
4    30   4  75  0.0  2   2.4800
6    30   4  75  0.0  2   2.1000
8    30   4  75  0.0  2   1.9700
0    30   4  75  2.0  2   4.7400
10   30   4  75  2.0  2   0.3200
12   30   4  75  2.0  2   1.1600
14   30   4  75  2.0  2   1.6600
16   30   4  75  2.0  2   4.4100
18   30   4  75  2.0  2   6.2900
2    30   4  75  2.0  2   0.7100
20   30   4  75  2.0  2   7.5800
22   30   4  75  2.0  2   8.7100
24   30   4  75  2.0  2   9.4900
4    30   4  75  2.0  2   2.1500
6    30   4  75  2.0  2   0.4800
8    30   4  75  2.0  2   1.6800
0    30   4  75  3.0  2   2.1600
10   30   4  75  3.0  2   0.5500
12   30   4  75  3.0  2   1.7900
14   30   4  75  3.0  2   2.4400
16   30   4  75  3.0  2   4.5500
18   30   4  75  3.0  2   6.3900
2    30   4  75  3.0  2   0.8600
20   30   4  75  3.0  2   7.8700
22   30   4  75  3.0  2   8.8000
24   30   4  75  3.0  2   9.5000
4    30   4  75  3.0  2   1.3400
6    30   4  75  3.0  2   0.2900
8    30   4  75  3.0  2   0.4800
0    30   4  75  6.0  2   0.3000
10   30   4  75  6.0  2   1.1100
12   30   4  75  6.0  2   3.1500
14   30   4  75  6.0  2   5.4200
16   30   4  75  6.0  2   5.5700
18   30   4  75  6.0  2   6.9100
2    30   4  75  6.0  2   0.4200
20   30   4  75  6.0  2   7.9000
22   30   4  75  6.0  2   8.9700
24   30   4  75  6.0  2   9.6600
4    30   4  75  6.0  2   0.4300
6    30   4  75  6.0  2   0.4700
8    30   4  75  6.0  2   0.8200
0    30   4  75  7.5  2   0.0000
10   30   4  75  7.5  2   2.6900
12   30   4  75  7.5  2   3.7700
14   30   4  75  7.5  2   6.0800
16   30   4  75  7.5  2   6.5900
18   30   4  75  7.5  2   7.0600
2    30   4  75  7.5  2   0.2100
20   30   4  75  7.5  2   7.9500
22   30   4  75  7.5  2   9.2600
24   30   4  75  7.5  2   9.7200
4    30   4  75  7.5  2   0.2300
6    30   4  75  7.5  2   0.6700
8    30   4  75  7.5  2   1.0500
0    15   5  75  0.0  2   7.3900
10   15   5  75  0.0  2   0.9400
12   15   5  75  0.0  2   0.8400
14   15   5  75  0.0  2   1.0200
16   15   5  75  0.0  2   2.2000
18   15   5  75  0.0  2   4.0100
2    15   5  75  0.0  2   5.1600
20   15   5  75  0.0  2   6.0800
22   15   5  75  0.0  2   8.2000
24   15   5  75  0.0  2   8.7400
4    15   5  75  0.0  2   2.5200
6    15   5  75  0.0  2   1.3800
8    15   5  75  0.0  2   1.3000
0    15   5  75  2.0  2   0.8400
10   15   5  75  2.0  2   0.1900
12   15   5  75  2.0  2   0.7700
14   15   5  75  2.0  2   0.7800
16   15   5  75  2.0  2   2.4600
18   15   5  75  2.0  2   4.6300
2    15   5  75  2.0  2   3.2100
20   15   5  75  2.0  2   6.0600
22   15   5  75  2.0  2   8.0700
24   15   5  75  2.0  2   8.6800
4    15   5  75  2.0  2   1.5000
6    15   5  75  2.0  2   1.5600
8    15   5  75  2.0  2   0.8000
0    15   5  75  3.0  2   0.2700
10   15   5  75  3.0  2   0.0500
12   15   5  75  3.0  2   0.6200
14   15   5  75  3.0  2   1.2800
16   15   5  75  3.0  2   3.0000
18   15   5  75  3.0  2   4.8100
2    15   5  75  3.0  2   2.5500
20   15   5  75  3.0  2   6.2000
22   15   5  75  3.0  2   8.3900
24   15   5  75  3.0  2   8.7500
4    15   5  75  3.0  2   0.6600
6    15   5  75  3.0  2   0.4300
8    15   5  75  3.0  2   0.6200
0    15   5  75  6.0  2   0.2000
10   15   5  75  6.0  2   0.0500
12   15   5  75  6.0  2   1.9000
14   15   5  75  6.0  2   3.8200
16   15   5  75  6.0  2   4.4900
18   15   5  75  6.0  2   5.5200
2    15   5  75  6.0  2   0.0000
20   15   5  75  6.0  2   6.3600
22   15   5  75  6.0  2   8.7800
24   15   5  75  6.0  2   8.8000
4    15   5  75  6.0  2   0.4200
6    15   5  75  6.0  2   0.2200
8    15   5  75  6.0  2   0.5400
0    15   5  75  7.5  2   0.0800
10   15   5  75  7.5  2   1.3300
12   15   5  75  7.5  2   2.1700
14   15   5  75  7.5  2   4.4300
16   15   5  75  7.5  2   4.8600
18   15   5  75  7.5  2   5.5000
2    15   5  75  7.5  2   0.0000
20   15   5  75  7.5  2   6.5000
22   15   5  75  7.5  2   8.6800
24   15   5  75  7.5  2   8.8000
4    15   5  75  7.5  2   0.1700
6    15   5  75  7.5  2   0.0000
8    15   5  75  7.5  2   0.6200
0    30   5  75  0.0  2   4.5900
10   30   5  75  0.0  2   0.9500
12   30   5  75  0.0  2   0.8300
14   30   5  75  0.0  2   1.7200
16   30   5  75  0.0  2   2.1700
18   30   5  75  0.0  2   4.4500
2    30   5  75  0.0  2   1.7200
20   30   5  75  0.0  2   6.3200
22   30   5  75  0.0  2   7.7000
24   30   5  75  0.0  2   8.2700
4    30   5  75  0.0  2   1.0400
6    30   5  75  0.0  2   0.7700
8    30   5  75  0.0  2   0.7000
0    30   5  75  2.0  2   0.0000
10   30   5  75  2.0  2   0.1500
12   30   5  75  2.0  2   1.0000
14   30   5  75  2.0  2   1.2300
16   30   5  75  2.0  2   2.8300
18   30   5  75  2.0  2   4.6000
2    30   5  75  2.0  2   0.7200
20   30   5  75  2.0  2   6.2000
22   30   5  75  2.0  2   7.9400
24   30   5  75  2.0  2   8.5700
4    30   5  75  2.0  2   0.3400
6    30   5  75  2.0  2   2.2200
8    30   5  75  2.0  2   0.0000
0    30   5  75  3.0  2   0.0000
10   30   5  75  3.0  2   0.0500
12   30   5  75  3.0  2   1.2500
14   30   5  75  3.0  2   1.7800
16   30   5  75  3.0  2        NA
18   30   5  75  3.0  2   5.0000
2    30   5  75  3.0  2   0.3700
20   30   5  75  3.0  2   6.3900
22   30   5  75  3.0  2   7.8500
24   30   5  75  3.0  2   8.5200
4    30   5  75  3.0  2   0.2500
6    30   5  75  3.0  2   0.1800
8    30   5  75  3.0  2   0.1500
0    30   5  75  6.0  2   0.0000
10   30   5  75  6.0  2   1.3700
12   30   5  75  6.0  2   2.7400
14   30   5  75  6.0  2   4.2700
16   30   5  75  6.0  2   4.2600
18   30   5  75  6.0  2   5.6800
2    30   5  75  6.0  2   0.0000
20   30   5  75  6.0  2   6.4700
22   30   5  75  6.0  2   8.0800
24   30   5  75  6.0  2   8.5400
4    30   5  75  6.0  2   0.0400
6    30   5  75  6.0  2   0.3800
8    30   5  75  6.0  2   0.2200
0    30   5  75  7.5  2   0.0000
10   30   5  75  7.5  2   2.5000
12   30   5  75  7.5  2   3.3800
14   30   5  75  7.5  2   4.6200
16   30   5  75  7.5  2   5.4800
18   30   5  75  7.5  2   5.8200
2    30   5  75  7.5  2   0.0000
20   30   5  75  7.5  2   6.4600
22   30   5  75  7.5  2   8.2400
24   30   5  75  7.5  2   8.9400
4    30   5  75  7.5  2   0.1300
6    30   5  75  7.5  2   0.3400
8    30   5  75  7.5  2   1.1400
0    27   6  75  0.0  3   1.3600
10   27   6  75  0.0  3   0.1500
12   27   6  75  0.0  3   0.3800
14   27   6  75  0.0  3   0.6000
16   27   6  75  0.0  3   1.4200
18   27   6  75  0.0  3   3.8100
2    27   6  75  0.0  3   1.0300
20   27   6  75  0.0  3   5.6700
22   27   6  75  0.0  3   7.5200
24   27   6  75  0.0  3   8.1400
4    27   6  75  0.0  3   0.6000
6    27   6  75  0.0  3   1.0600
8    27   6  75  0.0  3   0.5200
0    27   6  75  2.0  3   0.0000
10   27   6  75  2.0  3   0.3200
12   27   6  75  2.0  3   0.4600
14   27   6  75  2.0  3   0.7300
16   27   6  75  2.0  3   1.8700
18   27   6  75  2.0  3   4.8800
2    27   6  75  2.0  3   1.0800
20   27   6  75  2.0  3   5.7300
22   27   6  75  2.0  3   7.9600
24   27   6  75  2.0  3   8.0800
4    27   6  75  2.0  3   0.4300
6    27   6  75  2.0  3   0.4700
8    27   6  75  2.0  3   0.5800
0    27   6  75  3.0  3   0.0000
10   27   6  75  3.0  3   0.2800
12   27   6  75  3.0  3   0.3700
14   27   6  75  3.0  3   1.0000
16   27   6  75  3.0  3   2.2000
18   27   6  75  3.0  3   4.9600
2    27   6  75  3.0  3   0.0000
20   27   6  75  3.0  3   5.7800
22   27   6  75  3.0  3   8.2000
24   27   6  75  3.0  3   7.9400
4    27   6  75  3.0  3   0.0500
6    27   6  75  3.0  3   0.1400
8    27   6  75  3.0  3   0.4600
0    27   6  75  6.0  3   0.0000
10   27   6  75  6.0  3   1.5300
12   27   6  75  6.0  3   2.5200
14   27   6  75  6.0  3   1.4900
16   27   6  75  6.0  3   4.4800
18   27   6  75  6.0  3   5.4400
2    27   6  75  6.0  3   0.0000
20   27   6  75  6.0  3   5.9400
22   27   6  75  6.0  3   8.1600
24   27   6  75  6.0  3   7.9100
4    27   6  75  6.0  3   0.0000
6    27   6  75  6.0  3   0.0000
8    27   6  75  6.0  3   0.2400
0    27   6  75  7.5  3   0.0000
10   27   6  75  7.5  3   1.6600
12   27   6  75  7.5  3   2.7100
14   27   6  75  7.5  3   5.3200
16   27   6  75  7.5  3   4.6000
18   27   6  75  7.5  3   5.3900
2    27   6  75  7.5  3   0.0000
20   27   6  75  7.5  3   5.9600
22   27   6  75  7.5  3   8.1200
24   27   6  75  7.5  3   7.8300
4    27   6  75  7.5  3   0.0000
6    27   6  75  7.5  3   0.0000
8    27   6  75  7.5  3   0.1800
0     1   7  75  0.0  3   6.8900
10    1   7  75  0.0  3   1.1400
12    1   7  75  0.0  3   1.5500
14    1   7  75  0.0  3   3.9700
16    1   7  75  0.0  3   3.8600
18    1   7  75  0.0  3   5.3000
2     1   7  75  0.0  3   7.0400
20    1   7  75  0.0  3   6.4800
22    1   7  75  0.0  3   7.9500
24    1   7  75  0.0  3  10.5800
4     1   7  75  0.0  3   2.2200
6     1   7  75  0.0  3   3.1500
8     1   7  75  0.0  3   0.3400
0     1   7  75  2.0  3   7.1600
10    1   7  75  2.0  3   0.7400
12    1   7  75  2.0  3   1.6700
14    1   7  75  2.0  3   3.5900
16    1   7  75  2.0  3   3.9000
18    1   7  75  2.0  3   5.3300
2     1   7  75  2.0  3   4.3100
20    1   7  75  2.0  3   6.5300
22    1   7  75  2.0  3   8.0800
24    1   7  75  2.0  3  10.4700
4     1   7  75  2.0  3   0.9600
6     1   7  75  2.0  3   3.0700
8     1   7  75  2.0  3   0.9000
0     1   7  75  3.0  3   0.0000
10    1   7  75  3.0  3   0.3800
12    1   7  75  3.0  3   1.1000
14    1   7  75  3.0  3   2.6000
16    1   7  75  3.0  3   4.0900
18    1   7  75  3.0  3   6.0000
2     1   7  75  3.0  3   0.0000
20    1   7  75  3.0  3   6.7400
22    1   7  75  3.0  3   8.1700
24    1   7  75  3.0  3  10.2800
4     1   7  75  3.0  3   0.2200
6     1   7  75  3.0  3   0.4000
8     1   7  75  3.0  3   0.3500
0     1   7  75  6.0  3   0.0000
10    1   7  75  6.0  3   1.0000
12    1   7  75  6.0  3   3.4000
14    1   7  75  6.0  3   4.0500
16    1   7  75  6.0  3   4.9400
18    1   7  75  6.0  3   6.1400
2     1   7  75  6.0  3   0.0000
20    1   7  75  6.0  3   6.8800
22    1   7  75  6.0  3   8.5900
24    1   7  75  6.0  3  10.0600
4     1   7  75  6.0  3   0.1100
6     1   7  75  6.0  3   0.3300
8     1   7  75  6.0  3   0.4700
0     1   7  75  7.5  3   0.0000
10    1   7  75  7.5  3   1.0000
12    1   7  75  7.5  3   4.1400
14    1   7  75  7.5  3   5.2500
16    1   7  75  7.5  3   6.0300
18    1   7  75  7.5  3   6.3200
2     1   7  75  7.5  3   0.0000
20    1   7  75  7.5  3   7.5400
22    1   7  75  7.5  3   8.4400
24    1   7  75  7.5  3   9.7600
4     1   7  75  7.5  3   0.1200
6     1   7  75  7.5  3   0.1300
8     1   7  75  7.5  3   0.5300
0    11   7  75  0.0  3   0.0000
10   11   7  75  0.0  3   0.0000
12   11   7  75  0.0  3   0.0000
14   11   7  75  0.0  3   0.0800
16   11   7  75  0.0  3   0.9600
18   11   7  75  0.0  3   3.2600
2    11   7  75  0.0  3   0.8900
20   11   7  75  0.0  3   4.6900
22   11   7  75  0.0  3   6.3800
24   11   7  75  0.0  3   8.5700
4    11   7  75  0.0  3   0.0000
6    11   7  75  0.0  3   0.0000
8    11   7  75  0.0  3   0.3800
0    11   7  75  2.0  3   0.0000
10   11   7  75  2.0  3   0.1000
12   11   7  75  2.0  3   0.2200
14   11   7  75  2.0  3   0.2100
16   11   7  75  2.0  3   1.6200
18   11   7  75  2.0  3   3.4400
2    11   7  75  2.0  3   0.1100
20   11   7  75  2.0  3   4.8000
22   11   7  75  2.0  3   6.6300
24   11   7  75  2.0  3   8.3100
4    11   7  75  2.0  3   0.0000
6    11   7  75  2.0  3   0.0000
8    11   7  75  2.0  3   0.0500
0    11   7  75  3.0  3   0.0000
10   11   7  75  3.0  3   0.0900
12   11   7  75  3.0  3   0.0800
14   11   7  75  3.0  3   0.6300
16   11   7  75  3.0  3   1.6200
18   11   7  75  3.0  3   3.6000
2    11   7  75  3.0  3   0.0000
20   11   7  75  3.0  3   4.9300
22   11   7  75  3.0  3   6.7400
24   11   7  75  3.0  3   8.3000
4    11   7  75  3.0  3   0.0000
6    11   7  75  3.0  3   0.0000
8    11   7  75  3.0  3   0.0500
0    11   7  75  6.0  3   0.0000
10   11   7  75  6.0  3   0.1000
12   11   7  75  6.0  3   0.6800
14   11   7  75  6.0  3   1.5800
16   11   7  75  6.0  3   2.8300
18   11   7  75  6.0  3   3.6400
2    11   7  75  6.0  3   0.0000
20   11   7  75  6.0  3   4.9200
22   11   7  75  6.0  3   7.2500
24   11   7  75  6.0  3   7.8800
4    11   7  75  6.0  3   0.0000
6    11   7  75  6.0  3   0.0000
8    11   7  75  6.0  3   0.1000
0    11   7  75  7.5  3   0.0000
10   11   7  75  7.5  3   0.3200
12   11   7  75  7.5  3   0.7800
14   11   7  75  7.5  3   2.5000
16   11   7  75  7.5  3   2.9700
18   11   7  75  7.5  3   3.7500
2    11   7  75  7.5  3   0.0000
20   11   7  75  7.5  3   4.9200
22   11   7  75  7.5  3   7.2300
24   11   7  75  7.5  3   7.7300
4    11   7  75  7.5  3   0.0000
6    11   7  75  7.5  3   0.0000
8    11   7  75  7.5  3   0.1000
0    14   7  75  0.0  3   0.0000
10   14   7  75  0.0  3   0.0000
12   14   7  75  0.0  3   0.0000
14   14   7  75  0.0  3   1.0300
16   14   7  75  0.0  3   0.0000
18   14   7  75  0.0  3   1.7800
2    14   7  75  0.0  3   0.0000
20   14   7  75  0.0  3   4.1000
22   14   7  75  0.0  3   6.5200
24   14   7  75  0.0  3   7.8500
4    14   7  75  0.0  3   0.0000
6    14   7  75  0.0  3   0.0000
8    14   7  75  0.0  3   0.5000
0    14   7  75  2.0  3   0.0000
10   14   7  75  2.0  3   0.0000
12   14   7  75  2.0  3   0.0000
14   14   7  75  2.0  3   0.0000
16   14   7  75  2.0  3   0.4600
18   14   7  75  2.0  3   2.1000
2    14   7  75  2.0  3   0.0000
20   14   7  75  2.0  3   4.2500
22   14   7  75  2.0  3   7.0000
24   14   7  75  2.0  3   7.6900
4    14   7  75  2.0  3   0.0000
6    14   7  75  2.0  3   0.0000
8    14   7  75  2.0  3   0.4500
0    14   7  75  3.0  3   0.0000
10   14   7  75  3.0  3   0.0000
12   14   7  75  3.0  3   0.0000
14   14   7  75  3.0  3   0.0000
16   14   7  75  3.0  3   0.6400
18   14   7  75  3.0  3   2.3500
2    14   7  75  3.0  3   0.0000
20   14   7  75  3.0  3   4.3100
22   14   7  75  3.0  3   7.0000
24   14   7  75  3.0  3   7.6400
4    14   7  75  3.0  3   0.0000
6    14   7  75  3.0  3   0.0000
8    14   7  75  3.0  3   0.0000
0    14   7  75  6.0  3   0.0000
10   14   7  75  6.0  3   0.0000
12   14   7  75  6.0  3   0.1100
14   14   7  75  6.0  3   0.3400
16   14   7  75  6.0  3   1.6400
18   14   7  75  6.0  3   2.5400
2    14   7  75  6.0  3   0.0000
20   14   7  75  6.0  3   4.3500
22   14   7  75  6.0  3   7.2900
24   14   7  75  6.0  3   7.6200
4    14   7  75  6.0  3   0.0000
6    14   7  75  6.0  3   0.0000
8    14   7  75  6.0  3   0.0000
0    14   7  75  7.5  3   0.0000
10   14   7  75  7.5  3   0.0000
12   14   7  75  7.5  3   0.0000
14   14   7  75  7.5  3   0.6800
16   14   7  75  7.5  3   1.9600
18   14   7  75  7.5  3   2.1800
2    14   7  75  7.5  3   0.0000
20   14   7  75  7.5  3   4.4000
22   14   7  75  7.5  3   6.6200
24   14   7  75  7.5  3   7.5200
4    14   7  75  7.5  3   0.0000
6    14   7  75  7.5  3   0.0000
8    14   7  75  7.5  3   0.0000
0    28   7  75  0.0  3   2.7000
10   28   7  75  0.0  3   0.1100
12   28   7  75  0.0  3   0.3200
14   28   7  75  0.0  3   0.9600
16   28   7  75  0.0  3   1.9500
18   28   7  75  0.0  3   3.7000
2    28   7  75  0.0  3   2.3000
20   28   7  75  0.0  3   5.0300
22   28   7  75  0.0  3   6.7300
24   28   7  75  0.0  3   8.1400
4    28   7  75  0.0  3   1.1200
6    28   7  75  0.0  3   0.4900
8    28   7  75  0.0  3   0.6100
0    28   7  75  2.0  3   0.4300
10   28   7  75  2.0  3   0.1300
12   28   7  75  2.0  3   0.3400
14   28   7  75  2.0  3   1.0900
16   28   7  75  2.0  3   2.7200
18   28   7  75  2.0  3   4.0000
2    28   7  75  2.0  3   0.4200
20   28   7  75  2.0  3   5.2000
22   28   7  75  2.0  3   6.9100
24   28   7  75  2.0  3   7.8100
4    28   7  75  2.0  3   0.6900
6    28   7  75  2.0  3   0.2500
8    28   7  75  2.0  3   0.1900
0    28   7  75  3.0  3   0.0000
10   28   7  75  3.0  3   0.1600
